,Duration,Type,Call Status,Call Id,Match,mnth_sin,day_sin,hr_sin,mnth_cos,day_cos,hr_cos
29790,337,Current Customer,Current Customer,690347128.0,0,0.9659258262890682,0.7071067811865476,0.258819045102521,-0.4999999999999998,0.5000000000000001,0.49999999999999933
30098,319,Service,Existing Customer Prospect,1067761961.0,0,0.9659258262890682,0.7071067811865476,0.7071067811865476,-0.4999999999999998,0.5000000000000001,-0.5000000000000004
30406,329,Service,New Prospect,1067914368.0,0,0.9659258262890682,0.49999999999999994,-2.4492935982947064e-16,-0.4999999999999998,0.8660254037844387,0.8660254037844378
30714,581,Service,New Prospect,1068298143.0,0,0.9659258262890682,0.0,-0.8660254037844385,-0.4999999999999998,0.8660254037844387,1.1943401194869635e-15
31022,367,Service,New Prospect,1068450147.0,0,0.9659258262890682,0.0,0.5000000000000003,-0.4999999999999998,0.8660254037844387,-1.8369701987210297e-16
31330,90,Service,Answering Service/Call Center,1068479879.0,0,0.9659258262890682,0.0,0.8660254037844387,-0.4999999999999998,0.8660254037844387,-0.8660254037844388
31638,317,Service,Existing Customer Prospect,1070047319.0,0,0.8660254037844386,0.8660254037844386,0.7071067811865476,6.123233995736766e-17,6.123233995736766e-17,-0.5000000000000004
31946,102,Service,New Prospect,687246310.0,0,0.8660254037844386,0.8660254037844386,0.8660254037844387,6.123233995736766e-17,6.123233995736766e-17,-0.8660254037844388
32254,294,Sales,New Prospect,1070665971.0,0,0.8660254037844386,0.25881904510252074,0.7071067811865476,6.123233995736766e-17,1.0,-0.5000000000000004
32562,79,Service,New Prospect,686087250.0,0,0.8660254037844386,0.0,0.8660254037844387,6.123233995736766e-17,0.8660254037844387,-0.8660254037844388
32870,259,Service,Existing Customer Prospect,1071462244.0,0,0.8660254037844386,0.7071067811865476,0.7071067811865476,6.123233995736766e-17,0.5000000000000001,-0.5000000000000004
33178,397,Service,New Prospect,1072102891.0,0,0.8660254037844386,0.0,0.5000000000000003,6.123233995736766e-17,0.8660254037844387,-1.8369701987210297e-16
33486,191,Service,Existing Customer Prospect,684369779.0,0,0.8660254037844386,0.0,0.8660254037844387,6.123233995736766e-17,0.8660254037844387,-0.8660254037844388
33794,257,Current Customer,Current Customer,1072564639.0,0,0.8660254037844386,0.7071067811865476,-0.4999999999999997,6.123233995736766e-17,0.5000000000000001,0.866025403784439
34102,218,Service,New Prospect,1072751202.0,0,0.8660254037844386,0.49999999999999994,-0.4999999999999997,6.123233995736766e-17,0.8660254037844387,0.866025403784439
34410,596,Current Customer,Current Customer,683333696.0,0,0.8660254037844386,0.49999999999999994,0.7071067811865476,6.123233995736766e-17,0.8660254037844387,-0.5000000000000004
34718,205,Service,New Prospect,1073248016.0,0,0.8660254037844386,0.0,0.258819045102521,6.123233995736766e-17,0.8660254037844387,0.49999999999999933
35026,118,Current Customer,Current Customer,682013043.0,0,0.8660254037844386,0.7071067811865476,-0.25881904510252035,6.123233995736766e-17,0.5000000000000001,1.0
35334,326,Service,New Prospect,1074225986.0,0,0.8660254037844386,0.25881904510252074,0.5000000000000003,6.123233995736766e-17,1.0,-1.8369701987210297e-16
35642,212,Service,New Prospect,1074249575.0,0,0.8660254037844386,0.25881904510252074,0.8660254037844387,6.123233995736766e-17,1.0,-0.8660254037844388
35950,67,Service,Existing Customer Prospect,679522880.0,0,0.7071067811865476,0.0,0.258819045102521,0.5000000000000001,0.8660254037844387,0.49999999999999933
36258,87,Other,Other,1076694577.0,0,0.7071067811865476,0.0,-0.8660254037844385,0.5000000000000001,0.8660254037844387,1.1943401194869635e-15
36566,156,Sales,New Prospect,1077405331.0,0,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.5000000000000001,0.5000000000000001,-0.5000000000000004
36874,317,Sales,New Prospect,676370647.0,0,0.7071067811865476,0.0,-0.25881904510252035,0.5000000000000001,0.8660254037844387,1.0
37182,82,Service,New Prospect,674498950.0,0,0.7071067811865476,0.0,0.7071067811865476,0.5000000000000001,0.8660254037844387,-0.5000000000000004
37798,133,Service,Existing Customer Prospect,1082291138.0,0,0.49999999999999994,0.7071067811865476,-0.8660254037844385,0.8660254037844387,0.5000000000000001,1.1943401194869635e-15
38106,345,Service,New Prospect,1082365423.0,0,0.49999999999999994,0.7071067811865476,-2.4492935982947064e-16,0.8660254037844387,0.5000000000000001,0.8660254037844378
38414,259,Service,Existing Customer Prospect,1082403203.0,0,0.49999999999999994,0.7071067811865476,0.5000000000000003,0.8660254037844387,0.5000000000000001,-1.8369701987210297e-16
38722,217,Service,New Prospect,1082995816.0,0,0.49999999999999994,0.0,-2.4492935982947064e-16,0.8660254037844387,0.8660254037844387,0.8660254037844378
39030,103,Service,New Prospect,666821829.0,0,0.25881904510252074,0.49999999999999994,0.258819045102521,1.0,0.8660254037844387,0.49999999999999933
39338,476,Service,New Prospect,666269220.0,0,0.25881904510252074,0.0,0.258819045102521,1.0,0.8660254037844387,0.49999999999999933
39646,221,Service,New Prospect,1086065508.0,0,0.25881904510252074,0.49999999999999994,-0.25881904510252035,1.0,0.8660254037844387,1.0
39954,399,Service,Existing Customer Prospect,1086227990.0,0,0.25881904510252074,0.25881904510252074,-0.7071067811865471,1.0,1.0,0.5000000000000004
40262,280,Service,Existing Customer Prospect,1086292741.0,0,0.25881904510252074,0.25881904510252074,-2.4492935982947064e-16,1.0,1.0,0.8660254037844378
40570,84,Other,Left Message/Voice Mail,1086325422.0,0,0.25881904510252074,0.25881904510252074,0.5000000000000003,1.0,1.0,-1.8369701987210297e-16
40878,90,Current Customer,Left Message/Voice Mail,664688822.0,0,0.25881904510252074,0.0,0.258819045102521,1.0,0.8660254037844387,0.49999999999999933
48132,86,Service,New Prospect,1029064181.0,0,1.2246467991473532e-16,0.9659258262890682,0.7071067811865476,0.8660254037844384,-0.4999999999999998,-0.5000000000000004
48516,254,Service,Existing Customer Prospect,735698948.0,0,0.258819045102521,0.8660254037844386,-0.4999999999999997,0.49999999999999933,6.123233995736766e-17,0.866025403784439
48530,156,Service,Existing Customer Prospect,1035976761.0,0,0.258819045102521,0.7071067811865476,-0.7071067811865471,0.49999999999999933,0.5000000000000001,0.5000000000000004
48546,558,Sales,New Prospect,734374738.0,0,0.258819045102521,0.0,0.5000000000000003,0.49999999999999933,0.8660254037844387,-1.8369701987210297e-16
48772,327,Service,New Prospect,727813830.0,0,0.5000000000000003,0.25881904510252074,0.5000000000000003,-1.8369701987210297e-16,1.0,-1.8369701987210297e-16
48905,158,Service,New Prospect,722749931.0,0,0.7071067811865476,0.49999999999999994,0.8660254037844387,-0.5000000000000004,0.8660254037844387,-0.8660254037844388
48965,189,Service,Existing Customer Prospect,714330484.0,0,0.8660254037844387,0.7071067811865476,-0.7071067811865471,-0.8660254037844388,0.5000000000000001,0.5000000000000004
48989,196,Service,New Prospect,714135791.0,0,0.8660254037844387,0.7071067811865476,0.8660254037844387,-0.8660254037844388,0.5000000000000001,-0.8660254037844388
49038,126,Service,Existing Customer Prospect,1053639498.0,0,0.9659258262890683,0.0,0.8660254037844387,-1.0,0.8660254037844387,-0.8660254037844388
49269,212,Service,Existing Customer Prospect,699630620.0,0,1.0,0.25881904510252074,0.258819045102521,-0.8660254037844385,1.0,0.49999999999999933
49294,258,Service,New Prospect,699215555.0,0,1.0,0.0,0.5000000000000003,-0.8660254037844385,0.8660254037844387,-1.8369701987210297e-16
49301,140,Service,New Prospect,698335836.0,0,1.0,0.49999999999999994,-0.8660254037844385,-0.8660254037844385,0.8660254037844387,1.1943401194869635e-15
49312,331,Service,New Prospect,695288633.0,1,1.0,0.8660254037844386,0.8660254037844387,-0.8660254037844385,6.123233995736766e-17,-0.8660254037844388
49431,86,Service,Answering Service/Call Center,1068232721.0,0,0.9659258262890682,0.0,-0.866025403784439,-0.4999999999999998,0.8660254037844387,-0.8660254037844392
49488,100,Service,Answering Service/Call Center,1069261991.0,1,0.9659258262890682,0.25881904510252074,-0.866025403784439,-0.4999999999999998,1.0,-0.8660254037844392
49620,278,Service,Existing Customer Prospect,1077347308.0,0,0.7071067811865476,0.7071067811865476,-2.4492935982947064e-16,0.5000000000000001,0.5000000000000001,0.8660254037844378
49698,228,Service,New Prospect,668257857.0,0,0.49999999999999994,0.25881904510252074,-0.8660254037844385,0.8660254037844387,1.0,1.1943401194869635e-15
